ENTITY,GROUPS,FAMILY,FAMILY_CS,CROSS_SECTION_MM,FIXATION,SPOOL_TYPE,RM,LME_PROJECTS,LME_SALES,BASIC_LME,UNIT_PRICE,MONTH,MONTH_NAME,QTY_KM,RC_KG,CC_KG,ES_MM,AV_INDEX,TOTAL_AMOUNT,ADDED_VALUE
COFICAB Kenitra,SEBN,FLRY-B    ,YB0050,50,M-1,PURCHASED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,61.775279999999995,2,Feb,29.918999999999997,126.25209526377122,143.6112,14.959499999999998,189.38727,1848.2546023199998,18.990000000000002
COFICAB Kenitra,SEBN,FLRY-B    ,YB0075,75,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,91.61792,2,Feb,763.865,4819.023175506889,5499.828,572.89875,6454.65925,69983.7224608,836.55
COFICAB Kenitra,SEBN,FLRY-B    ,YB0100,100,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,119.58055999999999,2,Feb,2340.788,19617.40101904458,22471.5648,2340.788,20341.44772,279912.73988128,3554.2099999999996
COFICAB Kenitra,SEBN,FLRY-B    ,YB0150,150,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,176.84583999999998,2,Feb,1173.69,14339.22963326767,16901.136,1760.5349999999999,12335.4819,207562.19394959998,2890.25
COFICAB Kenitra,SEBN,FLRY-B    ,YB0150,150,M-1,PURCHASED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,176.84583999999998,2,Feb,4.521,55.23405428350172,65.1024,6.781499999999999,47.51571,799.5200426399999,10.51
COFICAB Kenitra,SEBN,FLRY-B    ,YB0250,250,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,293.1064,2,Feb,2128.127,43312.95463572788,51075.048,5320.3175,33794.65676,623767.6437128,11798.84
COFICAB Kenitra,SEBN,FLRY-B    ,YB0400,400,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,472.81224,2,Feb,452.565,14907.410146584034,17378.496,1810.26,13237.52625,213978.2713956,8482.5
COFICAB Kenitra,SEBN,FLRY-B    ,YB0600,600,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,709.15336,2,Feb,35.748,1766.6941356127204,2059.0848,214.488,1566.1198800000002,25350.81431328,1358.1100000000001
COFICAB Kenitra,SEBN,FLYW      ,VWYW16080,1600,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,1923.6189599999998,2,Feb,3.3009999999999997,438.9631581891615,507.0336,52.815999999999995,493.07036999999997,6349.866186959999,597.48
COFICAB Kenitra,SEBN,VWYW      ,VWYW2500,2500,M-1,PRODUCED,PVC,WM Lower M-1 + 1%,11.5511,11.5411,3039.6040000000003,2,Feb,12.856,2686.6642481231534,3085.44,321.4,3436.9230399999997,39077.149024000006,3208.08
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0035,35,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,45.195049999999995,2,Feb,533.032,1535.0346961593643,1679.0508,186.56119999999999,4903.894399999999,24090.407891599996,368.0
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0050,50,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,62.141499999999986,2,Feb,688.868,2912.5426027467306,3099.906,344.434,7384.66496,42807.29082199999,750.4000000000001
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0075,75,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,93.56899999999999,2,Feb,69.48,439.77182580126157,486.36,52.11,943.5384,6501.174119999999,122.22
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0100,100,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,113.72679999999998,2,Feb,77.264,650.0018801994092,649.0176,77.264,1370.66336,8786.9874752,248.35999999999999
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0150,150,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,170.27099999999996,2,Feb,26.410999999999998,323.8550691671398,343.34299999999996,39.616499999999995,573.6469199999999,4497.027380999999,130.32
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0200,200,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,223.05899999999997,2,Feb,113.028,1859.5348888096516,1921.476,226.056,3255.2064,25211.912651999995,1036.8
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0250,250,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,285.26399999999995,2,Feb,41.49,846.665116119069,912.78,103.725,1405.2662999999998,11835.603359999997,508.04999999999995
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0300,300,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,350.21899999999994,2,Feb,4.3740000000000006,111.85545522094881,118.09800000000001,13.122,182.35206,1531.8579059999997,83.38
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0400,400,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,460.5519999999999,2,Feb,6.339,208.80552609944692,228.204,25.356,311.75202,2919.4391279999995,196.72
COFICAB Kenitra,SEWS-E,A3Z-P     ,A3ZP0600,600,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,686.5917999999998,2,Feb,6.904999999999999,341.2505037038669,368.727,41.43,527.47295,4740.916378999998,458.34000000000003
COFICAB Kenitra,SEWS-E,A3ZP      ,A3ZP0200,200,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,223.05899999999997,2,Feb,21.659,356.33352936200095,368.20300000000003,43.318,623.7792000000001,4831.234880999999,201.6
COFICAB Kenitra,SEWS-E,A3ZP      ,A3ZP0600,600,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,686.5917999999998,2,Feb,2.158,106.65004880419187,115.2372,12.948,164.84962000000002,1481.6651043999996,152.78
COFICAB Kenitra,SEWS-E,A3ZZ      ,A3ZZ0800,800,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,992.0135999999998,2,Feb,130.05100000000002,8467.767487165838,9987.9168,1040.4080000000001,14880.435420000002,129012.36069359997,7551.72
COFICAB Kenitra,SEWS-E,A3ZZ      ,A3ZZ1000,1000,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,1163.6437999999998,2,Feb,328.978,27969.12350240179,29410.633200000004,3289.78,46737.90446,382813.21003639995,28271.93
COFICAB Kenitra,SEWS-E,A3ZZ      ,A3ZZ2500,2500,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,2942.9649999999992,2,Feb,138.21,29236.89971810114,32479.35,3455.25,35605.6602,406747.19264999987,36324.42
COFICAB Kenitra,SEWS-E,A3ZZ      ,A3ZZ3000,3000,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,3561.4799999999996,2,Feb,3.35,802.8283512713317,904.5,100.5,1595.2365,11930.957999999999,1428.57
COFICAB Kenitra,SEWS-E,A3ZZ      ,A3ZZ3500,3500,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,4250.959999999999,2,Feb,9.600000000000001,2885.67297295071,3072.0,336.0,5705.472000000001,40809.21599999999,7131.84
COFICAB Kenitra,SEWS-E,AV        ,AV0800,800,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,918.3199999999998,2,Feb,32.734,2187.082250611671,2291.38,261.872,3913.3496999999998,30060.286879999992,2151.9
COFICAB Kenitra,SEWS-E,AV        ,AV1000,1000,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,1174.6889999999999,2,Feb,55.73,4686.085222256552,4959.97,557.3,8867.2003,65465.41796999999,6205.290000000001
COFICAB Kenitra,SEWS-E,AV        ,AV1500,1500,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,1551.9325,2,Feb,7.0,785.4242985700778,822.5,105.0,1477.98,10863.5275,1477.98
COFICAB Kenitra,SEWS-E,BH2       ,BH20050,50,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,60.288399999999996,2,Feb,55.842,235.64188320864713,245.7048,27.921,562.88736,3366.6248327999997,60.480000000000004
COFICAB Kenitra,SEWS-E,EB SZ     ,EBSZ30,3000,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,3590.3656999999994,2,Feb,13.1,3391.426951053532,3519.97,393.0,6867.4130000000005,47033.79066999999,11533.060000000001
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080005,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,43.245000000000005,2815.7792148853,3321.216,345.96000000000004,3259.3756500000004,41210.910882,3617.76
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080035,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,7.322,476.7518883429336,562.3296,58.576,551.85914,6977.599479199998,678.33
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080040,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,22.445,1461.4444323760101,1723.776,179.56,1691.67965,21389.268001999997,1884.25
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080050,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,28.443,1851.9877028322946,2184.4224,227.544,2143.7489100000003,27105.143674799998,2336.4700000000003
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080065,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,24.507,1595.7058901420753,1882.1376,196.056,1847.0925900000002,23354.278945199996,2034.9900000000002
COFICAB Kenitra,SEWS-E,FLRY      ,LRY080080,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,952.9635999999998,2,Feb,14.882000000000001,969.0004919857332,1142.9376,119.05600000000001,1121.65634,14182.004295199999,1205.92
COFICAB Kenitra,SEWS-E,FLRY-A    ,YA0035,35,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,44.134719999999994,2,Feb,8996.486,27110.89740495124,30228.19296,3148.7701,51639.82964,397057.39059391996,3857.28
COFICAB Kenitra,SEWS-E,FLRY-A    ,YA0035,35,M-1,PURCHASED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,44.134719999999994,2,Feb,14.021,42.25226299633228,47.11056,4.90735,80.48054,618.81290912,5.74
COFICAB Kenitra,SEWS-E,FLRY-A    ,YA0075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,91.26439999999998,2,Feb,29.058,183.92184389943952,209.2176,21.793499999999998,261.23141999999996,2651.9609351999993,35.96
COFICAB Kenitra,SEWS-E,FLRY-A    ,YA0100,100,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,118.78919999999998,2,Feb,62.173,523.0452331957687,596.8607999999999,62.173,565.15257,7385.480931599999,99.99
COFICAB Kenitra,SEWS-E,FLRY-A    ,YA0125,125,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,148.27399999999997,2,Feb,565.386,5901.222208238267,6784.6320000000005,706.7325,6304.0539,83832.04376399999,1248.8
COFICAB Kenitra,SEWS-E,FLRY-A    ,YASU0035,35,M-1,PRODUCED,PVC,LME CASH M-1 + 315$ + 1% + 112€,11.646099999999999,11.15153,46.82089599999999,2,Feb,39.509,113.77869585796034,132.75024,13.82815,303.82421,1849.8467800639996,23.07
COFICAB Kenitra,SEWS-E,FLRY-A    ,YASU0050,50,M-1,PRODUCED,PVC,LME CASH M-1 + 315$ + 1% + 112€,11.646099999999999,11.15153,64.99127999999999,2,Feb,166.116,702.3376532366855,797.3568,83.058,1509.99444,10796.09146848,163.62
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0050,50,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,61.329599999999985,2,Feb,4921.482,20767.65314024317,23623.1136,2460.741,31891.203360000003,301832.52246719995,3272.4
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0075,75,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,91.26439999999998,2,Feb,942.33,5944.911874448243,6784.776,706.7475000000001,8471.5467,86001.18205199999,1114.76
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0100,100,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,118.78919999999998,2,Feb,271.7,2277.03143423258,2608.3199999999997,271.7,2469.753,32275.025639999993,445.40999999999997
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0100,100,M-1,PURCHASED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,118.78919999999998,2,Feb,6.03,50.535515452419794,57.888,6.03,54.8127,716.298876,9.09
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0150,150,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,176.86879999999996,2,Feb,11.499,140.4858195545203,165.5856,17.2485,141.66768000000002,2033.8143311999997,36.96
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0250,250,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,292.0879999999999,2,Feb,5.979,121.6882995079791,143.496,14.9475,106.66535999999999,1746.3941519999994,35.68
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0300,300,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,353.83759999999995,2,Feb,486.134,12432.446556013514,14000.6592,1458.402,12026.95516,172012.48783839997,5739.679999999999
COFICAB Kenitra,SEWS-E,FLRY-B    ,YB0500,500,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,590.1859999999999,2,Feb,104.857,4120.967952360343,5033.136,524.285,4371.48833,61885.13340199999,3126.75
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20035,35,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,42.68464999999999,2,Feb,7886.291,22098.89390102194,24841.816649999997,2760.20185,53153.60134,336623.5711331499,3949.6400000000003
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20035,35,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,42.68464999999999,2,Feb,10.2,28.582348507102235,32.129999999999995,3.57,68.74799999999999,435.38342999999986,6.74
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20050,50,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,60.05059999999999,2,Feb,9305.947,39345.66142773816,42807.356199999995,4652.9735,70352.95932,558827.7009181998,7174.44
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20075,75,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,90.34809999999997,2,Feb,3025.218,19148.03746843467,21479.0478,2268.9135,28225.28394,273322.69838579994,3648.03
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20075,75,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,90.34809999999997,2,Feb,148.652,940.8889097439427,1055.4292,111.489,1386.92316,13430.425761199996,177.27
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20100,100,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,109.18349999999998,2,Feb,646.519,5157.620646657962,5495.4115,646.519,7881.06661,70589.20723649999,1389.6599999999999
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20100,100,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,109.18349999999998,2,Feb,51.251,408.8560672801066,435.6335,51.251,624.74969,5595.763558499999,109.71
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20150,150,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,173.01179999999997,2,Feb,1006.194,12338.079870719057,13885.477200000001,1509.291,15636.25476,174083.43508919995,3636.3599999999997
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20150,150,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,173.01179999999997,2,Feb,30.642,375.7361337859035,422.8596,45.963,476.17668,5301.427575599999,108.78
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20200,200,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,223.86799999999997,2,Feb,577.298,8942.181397099948,10391.364,1154.596,10662.69406,129238.54866399999,3472.3599999999997
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20200,200,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,223.86799999999997,2,Feb,26.095,404.2041087225716,469.71000000000004,52.19,481.97465,5841.835459999999,166.23
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20250,250,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,285.35299999999995,2,Feb,519.274,10596.557761089744,11943.302,1298.185,11891.3746,148176.39372199998,4099.099999999999
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20250,250,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,285.35299999999995,2,Feb,33.319,679.9237166539228,766.337,83.2975,763.0050999999999,9507.676606999998,274.79999999999995
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20300,300,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,339.4869999999999,2,Feb,1.7,43.473770890629396,45.9,5.1,53.363,577.1278999999998,31.39
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20400,400,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,449.8982,2,Feb,273.395,8547.301598999007,9896.899000000001,1093.58,10066.4039,122999.918389,6517.14
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20400,400,M-1,PURCHASED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,449.8982,2,Feb,12.373000000000001,386.8240556133606,447.90260000000006,49.492000000000004,455.57386,5566.5904285999995,331.38
COFICAB Kenitra,SEWS-E,IRT2      ,IRT20600,600,M-1,PRODUCED,PVC,LME Forward 3M (M-1) + 192$ + 112€ PSA,11.410999999999998,11.135,688.1171999999999,2,Feb,3.597,177.76655493451256,198.55440000000002,21.582,209.45331,2475.1575684,174.69
COFICAB Kenitra,SEWS-E,NF3ZZ     ,NF3ZZ1000,1000,M-1,PRODUCED,PP,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,1178.7738,2,Feb,1.801,153.1178116099728,161.0094,18.01,283.11719999999997,2122.9716138,157.2
COFICAB Kenitra,SEWS-E,R2        ,R20200,200,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,233.95839999999995,2,Feb,1577.942,24441.871612412804,30296.486399999998,3155.884,22974.83552,369172.7856127999,7542.08
COFICAB Kenitra,SEWS-E,R3        ,R30800,800,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,995.1635999999999,2,Feb,4.76,309.9289758549291,365.568,38.08,559.6332,4736.978735999999,705.42
COFICAB Kenitra,SEWS-E,R3        ,R31000,1000,M-1,PRODUCED,PVC,LME Cash M-1 + 192$ + 112€ RSA,11.426999999999998,11.15153,1167.9237999999998,2,Feb,10.204,867.5259020922612,912.2376,102.04,1493.3554,11917.494455199998,878.0999999999999
"COFICAB Kenitra,VOLTAIRA,A05V2K    ,52KS0050,50,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,76.94592,2,Feb,33.999,135.75270933939265,163.1952,16.9995,713.979,2616.08433408,147.0"
"COFICAB Kenitra,VOLTAIRA,A05V2K    ,52KS0075,75,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,108.41888,2,Feb,66.666,397.40416349037645,479.9952,49.9995,1633.317,7227.85305408,441.0"
"COFICAB Kenitra,VOLTAIRA,A07V2K    ,72KS0150,150,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,209.83776,2,Feb,41.092,476.8290131935697,591.7248,61.638000000000005,1725.864,8622.65323392,882.0"
"COFICAB Kenitra,VOLTAIRA,A07V2K    ,72KS0250,250,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,330.7296,2,Feb,32.09,618.6210491057541,770.1600000000001,80.225,1636.5900000000001,10613.112864,1173.0"
"COFICAB Kenitra,VOLTAIRA,A07V2K    ,72KS0400,400,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,511.56736,2,Feb,5.203,161.83769235695053,199.7952,20.812,332.992,2661.68497408,256.0"
"COFICAB Kenitra,VOLTAIRA,LIYW SN   ,241640035,35,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,62.162144,2,Feb,55.564,159.84840491131985,186.69504,19.447400000000002,1277.972,3453.9773692159997,92.0"
"COFICAB Kenitra,VOLTAIRA,LIYY      ,20018534,1700,M-1,PRODUCED,PVC,""LME CASH M-1 + 315$ + 1% + 121,3€"",11.6554,11.15153,375.682344,2,Feb,1.6,22.469720362316195,26.176000000000002,27.2,296.0,601.0917504,185.0"
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2A0035,35,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,38.61602,2,Feb,1268.396,3652.748556315105,3932.0276000000003,443.9386,11491.66776,48980.40530392,860.7
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2A0050,50,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,53.957874000000004,2,Feb,1119.903,4734.944525950082,5005.96641,559.9515,12699.70002,60427.584966222006,1315.44
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2A0075,75,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,78.141192,2,Feb,651.275,4122.227919526722,4402.619,488.45625,8915.954749999999,50891.4048198,1177.34
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2A0100,100,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,102.03506399999999,2,Feb,288.86,2430.103840267154,2576.6312,288.86,4907.7314,29473.848587039996,849.4999999999999
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2A0150,150,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,145.890072,2,Feb,78.465,962.1478930066875,1032.5994,117.69749999999999,1602.2553,11447.26449948,367.56000000000006
COFICAB Kenitra,YAZAKI,A2 TAD    ,A2TAD0250,250,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,238.49419200000003,2,Feb,548.186,11186.55009266927,11928.52736,1370.465,17010.21158,130739.17713571202,5957.76
COFICAB Kenitra,YAZAKI,A2 TBD    ,A20400,400,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,384.13068,2,Feb,4.57,150.53498253265064,161.778,18.28,213.05339999999998,1755.4772076,139.85999999999999
COFICAB Kenitra,YAZAKI,A2 TBD    ,A20600,600,3M-1,PRODUCED,PVC,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,562.8584000000001,2,Feb,4.772,235.83597446413512,248.144,28.632,320.10576000000003,2685.9602848000004,268.32
COFICAB Kenitra,YAZAKI,A39Y TAD  ,A39YA0035,35,3M-1,PRODUCED,PP,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,40.895466,2,Feb,122.954,354.0850381057394,397.14142,43.0339,1241.8354,5028.261126564,90.89999999999999
COFICAB Kenitra,YAZAKI,A39Y TAD  ,A39YA0050,50,3M-1,PRODUCED,PP,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,54.703900000000004,2,Feb,786.289,3324.4261300887347,3538.3005,393.1445,9278.210200000001,43013.074827100005,979.4000000000001
COFICAB Kenitra,YAZAKI,A39Y TAD  ,A39YA0075,75,3M-1,PRODUCED,PP,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,78.40914000000001,2,Feb,88.223,558.4051495058247,591.0941,66.16725,1281.8801899999999,6917.489558220001,174.35999999999999
COFICAB Kenitra,YAZAKI,A39Y TAD  ,A39YA0100,100,3M-1,PRODUCED,PP,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,99.88412,2,Feb,143.474,1207.0093414750731,1233.8763999999999,143.474,2566.74986,14330.77423288,465.14
COFICAB Kenitra,YAZAKI,A39Y TAD  ,A39YA0150,150,3M-1,PRODUCED,PP,LME Cash + Premium315$/T + 1% 3M-1 + Copper Surcharge 163€/T,9.5342,9.00780333333333,148.56802,2,Feb,62.196,762.6553285343011,814.7676,93.294,1472.1793200000002,9240.33657192,355.05
